product_handle
product_title
variant_id
variant_title
sku
price_aud
inventory_quantity
"period-swimwear-bottoms-for-teens","Period Bikini Bottoms for Teens","gid://shopify/ProductVariant/43204504518793","W10","ELPSBB-10","36.95","687"
"period-swimwear-bottoms-for-teens","Period Bikini Bottoms for Teens","gid://shopify/ProductVariant/43273635561609","W12","ELPSBB-12","36.95","396"
"g-fit-underswim-period-swim-underwear","UnderSwim: Period Swim Underwear (G-Fit)","gid://shopify/ProductVariant/43376818159753","G10-12 (W4) / Black","ELUSGFBL-4","36.95","411"
"g-fit-underswim-period-swim-underwear","UnderSwim: Period Swim Underwear (G-Fit)","gid://shopify/ProductVariant/44326371328137","G10-12 (W4) / Neutral","ELUSGFNL-4","36.95","210"
"g-fit-underswim-period-swim-underwear","UnderSwim: Period Swim Underwear (G-Fit)","gid://shopify/ProductVariant/43376818258057","G12-14 (W6) / Black","ELUSGFBL-6","36.95","371"
"g-fit-underswim-period-swim-underwear","UnderSwim: Period Swim Underwear (G-Fit)","gid://shopify/ProductVariant/44326371360905","G12-14 (W6) / Neutral","ELUSGFNL-6","36.95","61"
"g-fit-underswim-period-swim-underwear","UnderSwim: Period Swim Underwear (G-Fit)","gid://shopify/ProductVariant/43376818356361","G14-16 (W8) / Black","ELUSGFBL-8","36.95","210"
"g-fit-underswim-period-swim-underwear","UnderSwim: Period Swim Underwear (G-Fit)","gid://shopify/ProductVariant/44326371393673","G14-16 (W8) / Neutral","ELUSGFNL-8","36.95","143"
"g-fit-underswim-period-swim-underwear","UnderSwim: Period Swim Underwear (G-Fit)","gid://shopify/ProductVariant/43376818454665","W10 / Black","ELUSGFBL-10","36.95","186"
"g-fit-underswim-period-swim-underwear","UnderSwim: Period Swim Underwear (G-Fit)","gid://shopify/ProductVariant/44326371426441","W10 / Neutral","ELUSGFNL-10","36.95","156"
"g-fit-underswim-period-swim-underwear","UnderSwim: Period Swim Underwear (G-Fit)","gid://shopify/ProductVariant/43376818552969","W12 / Black","ELUSGFBL-12","36.95","160"
"g-fit-underswim-period-swim-underwear","UnderSwim: Period Swim Underwear (G-Fit)","gid://shopify/ProductVariant/44326371459209","W12 / Neutral","ELUSGFNL-12","36.95","183"
"g-fit-underswim-period-swim-underwear","UnderSwim: Period Swim Underwear (G-Fit)","gid://shopify/ProductVariant/43376818651273","W14 / Black","ELUSGFBL-14","36.95","160"
"g-fit-underswim-period-swim-underwear","UnderSwim: Period Swim Underwear (G-Fit)","gid://shopify/ProductVariant/44326371491977","W14 / Neutral","ELUSGFNL-14","36.95","217"
"g-fit-underswim-period-swim-underwear","UnderSwim: Period Swim Underwear (G-Fit)","gid://shopify/ProductVariant/45058336981129","W16 / Black","ELUSGFBL-16","36.95","46"
"g-fit-underswim-period-swim-underwear","UnderSwim: Period Swim Underwear (G-Fit)","gid://shopify/ProductVariant/45058498658441","W18 / Black","ELUSGFBL-18","36.95","39"
"g-fit-underswim-period-swim-underwear","UnderSwim: Period Swim Underwear (G-Fit)","gid://shopify/ProductVariant/45058612789385","W16 / Neutral","ELUSGFNL-16","36.95","28"
"g-fit-underswim-period-swim-underwear","UnderSwim: Period Swim Underwear (G-Fit)","gid://shopify/ProductVariant/45058612920457","W18 / Neutral","ELUSGFNL-18","36.95","33"
"g-fit-underswim-period-swim-underwear","UnderSwim: Period Swim Underwear (G-Fit)","gid://shopify/ProductVariant/46930501795977","W18 / Navy","ELUSGFNV-18","36.95","28"
"g-fit-underswim-period-swim-underwear","UnderSwim: Period Swim Underwear (G-Fit)","gid://shopify/ProductVariant/46930502221961","W16 / Navy","ELUSGFNV-16","36.95","30"
"g-fit-underswim-period-swim-underwear","UnderSwim: Period Swim Underwear (G-Fit)","gid://shopify/ProductVariant/46930503073929","W14 / Navy","ELUSGFNV-14","36.95","29"
"g-fit-underswim-period-swim-underwear","UnderSwim: Period Swim Underwear (G-Fit)","gid://shopify/ProductVariant/46930504712329","W12 / Navy","ELUSGFNV-12","36.95","30"
"g-fit-underswim-period-swim-underwear","UnderSwim: Period Swim Underwear (G-Fit)","gid://shopify/ProductVariant/46930506449033","W10 / Navy","ELUSGFNV-10","36.95","28"
"g-fit-underswim-period-swim-underwear","UnderSwim: Period Swim Underwear (G-Fit)","gid://shopify/ProductVariant/46930506711177","G14-16 (W8) / Navy","ELUSGFNV-8","36.95","47"
"g-fit-underswim-period-swim-underwear","UnderSwim: Period Swim Underwear (G-Fit)","gid://shopify/ProductVariant/46930509529225","G12-14 (W6) / Navy","ELUSGFNV-6","36.95","49"
"g-fit-underswim-period-swim-underwear","UnderSwim: Period Swim Underwear (G-Fit)","gid://shopify/ProductVariant/46930509791369","G10-12 (W4) / Navy","ELUSGFNV-4","36.95","58"
"the-pool-perfect-combo","The Pool Perfect Combo","gid://shopify/ProductVariant/43889567498377","Default Title","","93.30","0"
"underliner-girls-leak-proof","UnderLiner","gid://shopify/ProductVariant/44557425770633","G10-12 (W4) / Black","ELULBL-4","16.95","0"
"underliner-girls-leak-proof","UnderLiner","gid://shopify/ProductVariant/44557425803401","G10-12 (W4) / Cherry","ELULCH-4","16.95","130"
"underliner-girls-leak-proof","UnderLiner","gid://shopify/ProductVariant/44557425868937","G10-12 (W4) / Neutral","ELULNL-4","16.95","70"
"underliner-girls-leak-proof","UnderLiner","gid://shopify/ProductVariant/43948543967369","G12-14 (W6) / Black","ELULBL-6","16.95","0"
"underliner-girls-leak-proof","UnderLiner","gid://shopify/ProductVariant/43948544458889","G12-14 (W6) / Cherry","ELULCH-6","16.95","0"
"underliner-girls-leak-proof","UnderLiner","gid://shopify/ProductVariant/44525598376073","G12-14 (W6) / Neutral","ELULNL-6","16.95","0"
"underliner-girls-leak-proof","UnderLiner","gid://shopify/ProductVariant/43948544000137","G14-16 (W8) / Black","ELULBL-8","16.95","132"
"underliner-girls-leak-proof","UnderLiner","gid://shopify/ProductVariant/43948544491657","G14-16 (W8) / Cherry","ELULCH-8","16.95","107"
"underliner-girls-leak-proof","UnderLiner","gid://shopify/ProductVariant/44525598408841","G14-16 (W8) / Neutral","ELULNL-8","16.95","112"
"underliner-girls-leak-proof","UnderLiner","gid://shopify/ProductVariant/43948544032905","W10 / Black","ELULBL-10","16.95","27"
"underliner-girls-leak-proof","UnderLiner","gid://shopify/ProductVariant/43948544524425","W10 / Cherry","ELULCH-10","16.95","62"
"underliner-girls-leak-proof","UnderLiner","gid://shopify/ProductVariant/44525598441609","W10 / Neutral","ELULNL-10","16.95","19"
"underliner-girls-leak-proof","UnderLiner","gid://shopify/ProductVariant/43948544065673","W12 / Black","ELULBL-12","16.95","78"
"underliner-girls-leak-proof","UnderLiner","gid://shopify/ProductVariant/43948544557193","W12 / Cherry","ELULCH-12","16.95","97"
